"GEOID","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri7_z_h.ss","fri9_z_h.ss","fri7_mm_h.ss","fri9_mm_h.ss","fri7_d_h.ss","fri9_d_h.ss","fri7_z_h.m","fri9_z_h.m","fri7_mm_h.m","fri9_mm_h.m","fri7_d_h.m","fri9_d_h.m","fri7_z_nh.ss","fri9_z_nh.ss","fri7_mm_nh.ss","fri9_mm_nh.ss","fri7_d_nh.ss","fri9_d_nh.ss","fri7_z_nh.m","fri9_z_nh.m","fri7_mm_nh.m","fri9_mm_nh.m","fri7_d_nh.m","fri9_d_nh.m","frp_base","fri7_base","fri9_base","fri9_counts","fri7_counts","is_urban","frp_range","fri_any","fri_any_z"
53053061100,0.679698216735254,0.674211248285322,0.664609053497942,0.694101508916324,0.685871056241427,0.731138545953361,0.616598079561043,0.61042524005487,0.636488340192044,0.6440329218107,0.664609053497942,0.690672153635117,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.8,1,1,1,13,1,0.18957475994513,1,1
53053061200,0.793552812071331,0.783950617283951,0.853223593964335,0.871742112482853,0.849794238683128,0.867626886145405,0.777777777777778,0.768861454046639,0.810013717421125,0.823731138545953,0.831275720164609,0.853223593964335,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0.9,1,1,9,13,1,0.131138545953361,1,1
53053061300,0.943758573388203,0.939643347050754,0.949931412894376,0.959533607681756,0.982167352537723,0.98559670781893,0.941700960219479,0.941700960219479,0.941015089163237,0.94718792866941,0.973251028806584,0.979423868312757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.060356652949246,1,1
53053061400,0.988340192043896,0.991083676268861,0.991769547325103,0.992455418381344,0.997256515775034,0.997256515775034,0.977366255144033,0.981481481481482,0.973936899862826,0.976680384087791,0.996570644718793,0.995884773662551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.0260631001371739,1,1
53053061500,0.861454046639232,0.838820301783265,0.862139917695473,0.875857338820302,0.89437585733882,0.91838134430727,0.811385459533608,0.777777777777778,0.788065843621399,0.781893004115226,0.87997256515775,0.892318244170096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,10,13,1,0.222222222222222,1,1
53053061601,0.8559670781893,0.820987654320988,0.834019204389575,0.836762688614541,0.863511659807956,0.888888888888889,0.89917695473251,0.886145404663923,0.890946502057613,0.896433470507545,0.946502057613169,0.952674897119342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.179012345679012,1,1
53053061602,0.994513031550069,0.996570644718793,0.989711934156379,0.993827160493827,0.991769547325103,0.992455418381344,0.967764060356653,0.970507544581619,0.962962962962963,0.967764060356653,0.98079561042524,0.984224965706447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.037037037037037,1,1
53053061700,0.956104252400549,0.953360768175583,0.96639231824417,0.972565157750343,0.991769547325103,0.992455418381344,0.939643347050754,0.936213991769547,0.945816186556927,0.954046639231824,0.986282578875171,0.987654320987654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.063786008230453,1,1
53053061800,0.897119341563786,0.868998628257888,0.928669410150892,0.939643347050754,0.849794238683128,0.87037037037037,0.89437585733882,0.873113854595336,0.919753086419753,0.925240054869685,0.910836762688615,0.92318244170096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.150205761316872,1,1
53053061900,0.978737997256516,0.981481481481482,0.986968449931413,0.989711934156379,0.991769547325103,0.992455418381344,0.960905349794239,0.96159122085048,0.967078189300412,0.971879286694102,0.993141289437586,0.993827160493827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.039094650205761,1,1
53053062000,0.954732510288066,0.950617283950617,0.965706447187929,0.971879286694102,0.982167352537723,0.98559670781893,0.95679012345679,0.955418381344307,0.969821673525377,0.973251028806584,0.99519890260631,0.996570644718793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.049382716049383,1,1
53053062300,0.93758573388203,0.943072702331962,0.960219478737997,0.965020576131687,0.982167352537723,0.98559670781893,0.910836762688615,0.915637860082305,0.93278463648834,0.941015089163237,0.955418381344307,0.96639231824417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.089163237311385,1,1
53053062400,0.705761316872428,0.637860082304527,0.711248285322359,0.715363511659808,0.710562414266118,0.740740740740741,0.749657064471879,0.714677640603567,0.788751714677641,0.787379972565158,0.774348422496571,0.793552812071331,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.8,1,1,1,13,1,0.162139917695473,1,1
53053062500,0.877229080932785,0.84636488340192,0.882030178326475,0.895061728395062,0.912208504801097,0.930727023319616,0.873113854595336,0.858024691358025,0.897805212620027,0.899862825788752,0.925240054869685,0.934156378600823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.15363511659808,1,1
53053062600,0.967078189300412,0.969135802469136,0.954046639231824,0.962277091906722,0.982167352537723,0.982853223593964,0.952674897119342,0.9519890260631,0.944444444444444,0.953360768175583,0.983539094650206,0.984910836762689,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.055555555555556,1,1
53053062801,0.964334705075446,0.965706447187929,0.943072702331962,0.941015089163237,0.949245541838134,0.94718792866941,0.936213991769547,0.938957475994513,0.91358024691358,0.919753086419753,0.94238683127572,0.944444444444444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.08641975308642,1,1
53053062802,0.803840877914952,0.815500685871056,0.786694101508916,0.800411522633745,0.89437585733882,0.911522633744856,0.801783264746228,0.808641975308642,0.810699588477366,0.833333333333333,0.87997256515775,0.888888888888889,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,1,0.213305898491084,1,1
53053062900,0.872427983539095,0.872427983539095,0.906721536351166,0.921124828532236,0.949245541838134,0.960219478737997,0.825788751714678,0.827160493827161,0.879286694101509,0.888203017832647,0.87997256515775,0.89437585733882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.174211248285322,1,1
53053063000,0.798353909465021,0.791495198902606,0.863511659807956,0.87997256515775,0.863511659807956,0.888888888888889,0.856652949245542,0.859396433470508,0.909465020576132,0.920438957475994,0.891632373113855,0.906035665294925,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,11,13,1,0.128943758573388,1,1
53053063100,0.871742112482853,0.868312757201646,0.886831275720165,0.903292181069959,0.969135802469136,0.973251028806584,0.878600823045268,0.882716049382716,0.904663923182442,0.91358024691358,0.952674897119342,0.957475994513032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.131687242798354,1,1
53053063200,0.873799725651577,0.879286694101509,0.877229080932785,0.895747599451303,0.969135802469136,0.970507544581619,0.838134430727023,0.843621399176955,0.849108367626886,0.860082304526749,0.936899862825789,0.938271604938272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.161865569272977,1,1
53053063300,0.955418381344307,0.957475994513032,0.950617283950617,0.930727023319616,0.980109739368999,0.972565157750343,0.936899862825789,0.938271604938272,0.926611796982167,0.923868312757202,0.96639231824417,0.955418381344307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.076131687242798,1,1
53053063400,0.83196159122085,0.840192043895748,0.803155006858711,0.815500685871056,0.89437585733882,0.911522633744856,0.860082304526749,0.868998628257888,0.868998628257888,0.877229080932785,0.886145404663923,0.897805212620027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,13,13,1,0.108367626886145,1,1
53053063501,0.953360768175583,0.95679012345679,0.962277091906722,0.960219478737997,0.99039780521262,0.98559670781893,0.930041152263374,0.935528120713306,0.945130315500686,0.9519890260631,0.970507544581619,0.974622770919067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.069958847736626,1,1
53053063502,0.84156378600823,0.849794238683128,0.823045267489712,0.838820301783265,0.89437585733882,0.911522633744856,0.848422496570645,0.8559670781893,0.87997256515775,0.88957475994513,0.844307270233196,0.857338820301783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,13,13,1,0.088477366255144,1,1
53053070100,0.36076817558299,0.404663923182442,0.334019204389575,0.301783264746228,0.364883401920439,0.317558299039781,0.324417009602195,0.364883401920439,0.250342935528121,0.255144032921811,0.265432098765432,0.222908093278464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.181755829903978,0,0
53053070203,0.128943758573388,0.144718792866941,0.0761316872427984,0.0795610425240055,0.113854595336077,0.198902606310014,0.0946502057613169,0.0994513031550069,0.0528120713305898,0.0548696844993141,0.115912208504801,0.16323731138546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.14718792866941,0,0
53053070204,0.38477366255144,0.428669410150892,0.335390946502058,0.295610425240055,0.340877914951989,0.323731138545953,0.253086419753086,0.301097393689986,0.165294924554184,0.172839506172839,0.227023319615912,0.232510288065844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.263374485596708,0,0
53053070205,0.133058984910837,0.152949245541838,0.0665294924554184,0.0713305898491084,0.151577503429355,0.227023319615912,0.165980795610425,0.188614540466392,0.103566529492455,0.111111111111111,0.212620027434842,0.246227709190672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.233470507544582,0,0
53053070206,0.354595336076818,0.39437585733882,0.267489711934156,0.259259259259259,0.302469135802469,0.277091906721536,0.305898491083676,0.342249657064472,0.171467764060357,0.181069958847737,0.203703703703704,0.212620027434842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.228532235939643,0,0
53053070207,0.125514403292181,0.137860082304527,0.0987654320987654,0.111111111111111,0.0761316872427984,0.126200274348422,0.107681755829904,0.115912208504801,0.0781893004115226,0.0802469135802469,0.0953360768175583,0.135116598079561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.123868312757202,0,0
53053070307,0.259259259259259,0.302469135802469,0.200274348422497,0.192043895747599,0.181069958847737,0.227023319615912,0.183813443072702,0.202331961591221,0.0960219478737997,0.102194787379973,0.183127572016461,0.224279835390947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.3039780521262,0,0
53053070308,0.357338820301783,0.371742112482853,0.285322359396433,0.296982167352538,0.497942386831276,0.540466392318244,0.303840877914952,0.313443072702332,0.232510288065844,0.250342935528121,0.388203017832647,0.435528120713306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.3079561042524,0,0
53053070309,0.200960219478738,0.204389574759945,0.155006858710562,0.165294924554184,0.251714677640604,0.351851851851852,0.102880658436214,0.0953360768175583,0.0747599451303155,0.0720164609053498,0.111796982167353,0.15363511659808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.32798353909465,0,0
53053070310,0.436899862825789,0.469135802469136,0.305898491083676,0.299725651577503,0.395747599451303,0.443758573388203,0.274348422496571,0.300411522633745,0.185871056241427,0.200274348422497,0.304526748971193,0.350480109739369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.314128943758573,0,0
53053070311,0.112482853223594,0.119341563786008,0.0672153635116598,0.0706447187928669,0.0761316872427984,0.126200274348422,0.061042524005487,0.0555555555555556,0.0411522633744856,0.041838134430727,0.0795610425240055,0.116598079561043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.158847736625514,0,0
53053070312,0.205075445816187,0.201646090534979,0.162551440329218,0.175582990397805,0.364883401920439,0.4519890260631,0.0871056241426612,0.0679012345679012,0.0720164609053498,0.0699588477366255,0.161865569272977,0.211248285322359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.384087791495199,0,0
53053070313,0.325102880658436,0.335390946502058,0.198216735253772,0.222222222222222,0.419067215363512,0.502743484224966,0.220164609053498,0.214677640603567,0.166666666666667,0.165980795610425,0.371056241426612,0.41358024691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,1,0.434019204389575,1,0
53053070314,0.0308641975308642,0.0212620027434842,0.0281207133058985,0.0253772290809328,0.0761316872427984,0.0603566529492455,0.0246913580246914,0.0178326474622771,0.0294924554183813,0.0226337448559671,0.0672153635116598,0.0617283950617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.0821673525377229,0,0
53053070315,0.122770919067215,0.112482853223594,0.106310013717421,0.117283950617284,0.151577503429355,0.206447187928669,0.12962962962963,0.128943758573388,0.12962962962963,0.137860082304527,0.212620027434842,0.266117969821674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.193689986282579,0,0
53053070316,0.255144032921811,0.243484224965706,0.332647462277092,0.355281207133059,0.279149519890261,0.342249657064472,0.183127572016461,0.151577503429355,0.227023319615912,0.242112482853224,0.324417009602195,0.362825788751715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.348422496570645,0,0
53053070401,0.729080932784636,0.755144032921811,0.656378600823045,0.6440329218107,0.685871056241427,0.705075445816187,0.550068587105624,0.576131687242798,0.445816186556927,0.467764060356653,0.632373113854595,0.659807956104252,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8,1,1,1,9,1,0.354183813443073,1,1
53053070403,0.114540466392318,0.12002743484225,0.0555555555555556,0.0589849108367627,0.229080932784636,0.301783264746228,0.159807956104252,0.172153635116598,0.113854595336077,0.122770919067215,0.284636488340192,0.315500685871056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.2599451303155,0,0
53053070404,0.299039780521262,0.342935528120713,0.145404663923182,0.143347050754458,0.279149519890261,0.342249657064472,0.354595336076818,0.390946502057613,0.208504801097394,0.220164609053498,0.371056241426612,0.386831275720165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.256652949245542,0,0
53053070703,0.527434842249657,0.46639231824417,0.551440329218107,0.572702331961591,0.620713305898491,0.638545953360768,0.513031550068587,0.460219478737997,0.601508916323731,0.585733882030178,0.622770919067215,0.640603566529492,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.7,1,0,0,6,1,0.239780521262003,1,0
53053071100,0.43278463648834,0.407407407407407,0.383401920438957,0.423868312757202,0.554183813443073,0.602194787379973,0.462962962962963,0.467078189300412,0.493141289437586,0.510973936899863,0.642661179698217,0.672153635116598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7,1,0,0,4,1,0.316598079561043,1,0
53053071205,0.268175582990398,0.259945130315501,0.202331961591221,0.227709190672154,0.419067215363512,0.491083676268861,0.248285322359396,0.232510288065844,0.248971193415638,0.248285322359396,0.45679012345679,0.497256515775034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,1,0.397668038408779,1,0
