"GEOID","prox_hzw-tsdfs","wwdis","prox_rskmns","ppr80h","prox_npl","txcrls_rsei","hghvlr_wa","dslpm_wa","pm25_wa","ozn_wa","cardiod","lowbw","ppvrty_185","poc","pnmply","pndplm","phbrd","plmng","trnexp","dslpm_wa_z","dslpm_wa_mm","dslpm_wa_d","ozn_wa_z","ozn_wa_mm","ozn_wa_d","pm25_wa_z","pm25_wa_mm","pm25_wa_d","txcrls_rsei_z","txcrls_rsei_mm","txcrls_rsei_d","hghvlr_wa_z","hghvlr_wa_mm","hghvlr_wa_d","ppr80h_z","ppr80h_mm","ppr80h_d","prox_hzw-tsdfs_z","prox_hzw-tsdfs_mm","prox_hzw-tsdfs_d","prox_npl_z","prox_npl_mm","prox_npl_d","prox_rskmns_z","prox_rskmns_mm","prox_rskmns_d","wwdis_z","wwdis_mm","wwdis_d","cardiod_z","cardiod_mm","cardiod_d","lowbw_z","lowbw_mm","lowbw_d","pndplm_z","pndplm_mm","pndplm_d","phbrd_z","phbrd_mm","phbrd_d","plmng_z","plmng_mm","plmng_d","ppvrty_185_z","ppvrty_185_mm","ppvrty_185_d","poc_z","poc_mm","poc_d","trnexp_z","trnexp_mm","trnexp_d","pnmply_z","pnmply_mm","pnmply_d","envex.rnk_z","enveff.rnk_z","senspop.rnk_z","soecon.rnk_z","envex.rnk_mm","enveff.rnk_mm","senspop.rnk_mm","soecon.rnk_mm","envex.rnk_d","enveff.rnk_d","senspop.rnk_d","soecon.rnk_d","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","envex.scr_z","enveff.scr_z","senspop.scr_z","soecon.scr_z","envex.scr_mm","enveff.scr_mm","senspop.scr_mm","soecon.scr_mm","envex.scr_d","enveff.scr_d","senspop.scr_d","soecon.scr_d","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri7_z_h.ss","fri9_z_h.ss","fri7_mm_h.ss","fri9_mm_h.ss","fri7_d_h.ss","fri9_d_h.ss","fri7_z_h.m","fri9_z_h.m","fri7_mm_h.m","fri9_mm_h.m","fri7_d_h.m","fri9_d_h.m","fri7_z_nh.ss","fri9_z_nh.ss","fri7_mm_nh.ss","fri9_mm_nh.ss","fri7_d_nh.ss","fri9_d_nh.ss","fri7_z_nh.m","fri9_z_nh.m","fri7_mm_nh.m","fri9_mm_nh.m","fri7_d_nh.m","fri9_d_nh.m"
53053070403,0.14523442,1.2e-08,0.172958843,12.55,0.164835803,117.637,21000,4.24096,0.367091936,57.31201172,226.5,0,21.35,16.94,3.5,9.06,26.08,6.47,24,0.327246075332482,0.0468275104407376,4,11.216221612957,0.843192216466335,9,9.4979257769313,0.683545968,3,0.0190640119241279,0.00104450222629825,3,0.301741743150265,0.0764955557718226,2,1.03404247934372,0.213653387810691,6,0.0437666886056458,0.00565026918620542,3,0.52445240979929,0.0465788051781333,7,0.191691162748706,0.0190670909006063,4,4.66008189675682e-08,2.71901344831438e-09,1,2.89200245191887,0.145573972787629,8,0,0,1,1.13215438544642,0.139944392956441,7,2.63862171508241,0.2608,4,0.855137006119775,0.124734914208598,7,1.52579171492313,0.2135,5,0.953571454256681,0.184302445038011,3,4.19565320899508,0.510204081632653,6,1.1306691996051,0.105105105105105,4,7.55839704943349,0.330088104779606,1.95524384491187,2.82768681130006,0.404968111113096,0.0665077320335839,0.125078001181752,0.338967525508675,3,2,4,5,0.114540466392318,0.12002743484225,0.0555555555555556,0.0589849108367627,0.229080932784636,0.301783264746228,21.3621992202952,0.896976393549088,2.89200245191887,12.4315986844286,1.65110575290519,0.142474777897325,0.145573972787629,1.53859093894081,21,10.5,9,36,0.159807956104252,0.172153635116598,0.113854595336077,0.122770919067215,0.284636488340192,0.315500685871056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53053070404,0.190388588,7e-08,0.315196993,2.02,0.188196385,387.656,21000,4.770237,0.411505997,56.4194603,236.29,0.96,21.74,21.52,8.5,6.08,34.39,1.41,24,0.368509042330163,0.0527320641193005,4,11.0445407837009,0.830285914866697,8,9.80649423799938,0.7057529985,4,0.0624538939654901,0.00342179975272616,4,0.301741743150265,0.0764955557718226,2,0.166435522571658,0.0343888321416411,1,0.0573739892035551,0.00740696848709527,3,0.598777970758967,0.053179968141654,8,0.349334425664872,0.0347475134135164,6,2.71838110646461e-07,1.58609117818339e-08,2,3.01700335260004,0.151866110507677,8,0.826661965908737,0.107502799552072,2,0.759768064405543,0.0939141180105036,5,3.47937886432838,0.3439,7,0.186359069339858,0.0271833429728167,3,1.55366332002009,0.2174,6,1.19701388795209,0.231354016848161,4,4.19565320899508,0.510204081632653,5,2.74591091332667,0.255255255255255,9,7.63805118683771,0.215634198480432,2.59865027117423,3.21121755448035,0.409484358436468,0.0302776479886674,0.222851270853824,0.369947541134411,3,2,4,6,0.299039780521262,0.342935528120713,0.145404663923182,0.143347050754458,0.279149519890261,0.342249657064472,21.5837397011462,0.585961090018581,3.84366531850878,14.1177473283677,1.66868833301055,0.0648616490224093,0.259368910059749,1.67921081471939,22,10,10,39,0.354595336076818,0.390946502057613,0.208504801097394,0.220164609053498,0.371056241426612,0.386831275720165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53053070703,2.568368227,NA,0.665106138,14.54,0.122937078,3014.506667,195000,13.824633,0.469422302,52.43328094,193.95,1.47,14.33,24.9,3.9,8.84,31.12,3.86,21,1.07439885679769,0.153741870343575,8,10.2778055987541,0.772645725295978,5,10.2088700780425,0.734711151,8,0.484567673297328,0.0265490818808527,8,2.98755260394315,0.757384425668869,10,1.19800618722371,0.247531494722506,7,0.773983002209418,0.0999210232109383,8,0.391144676322433,0.0347391895517443,6,0.737140505412153,0.0733217161483743,7,NA,NA,NA,2.47639680154377,0.124653739612188,6,1.26582613529775,0.16461366181411,3,1.1046627778528,0.136546184738956,7,3.14853940848791,0.3112,6,0.510174473511952,0.0744168112589165,5,1.02410282317791,0.1433,3,1.37667227788451,0.266077665913294,5,3.69217482391567,0.448979591836735,3,1.25988853670282,0.117117117117117,4,8.87829121078862,0.570451852933593,2.53006644537682,2.75594978342961,0.608895430931578,0.106317641493548,0.248540227930879,0.32994503013316,10,3.5,4,4,0.527434842249657,0.46639231824417,0.551440329218107,0.572702331961591,0.620713305898491,0.638545953360768,25.0331948108347,1.55013718558386,3.74222293684153,12.1162151215336,2.44503225418927,0.227756711816781,0.289267401426298,1.49763737086502,39,14,9,33,0.513031550068587,0.460219478737997,0.601508916323731,0.585733882030178,0.622770919067215,0.640603566529492,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
53053071100,1.041066759,NA,0.140367617,21.93,0.104428182,725.7586667,92000,10.578898,0.468885902,55.22063828,215.59,0.91,21.71,24.87,2.9,12.98,28.75,7.99,24,0.821358093287815,0.11753282189845,7,10.8139492974154,0.812950937623136,7,10.2051434176383,0.734442951,8,0.116784273775737,0.00639851855112401,5,1.39767605991058,0.354329519925215,7,1.8068965396022,0.373340143003064,8,0.313727590600368,0.0405021580225986,6,0.332255557980076,0.0295090014181242,6,0.155570141707036,0.0154742137864584,4,NA,NA,NA,2.75270114176242,0.138561999087351,7,0.783606655184324,0.101903695408735,2,1.62200484802368,0.200494284831634,9,2.90875668361271,0.2875,5,1.0560347262592,0.154038943512628,8,1.55151935039724,0.2171,6,1.37507767679043,0.265769467844668,5,4.19565320899508,0.510204081632653,5,0.936840193958511,0.0870870870870871,3,8.27486994238271,0.479955920218904,2.39084999706907,3.10388830879722,0.501174463704119,0.107090689783714,0.206609518476425,0.379417152447413,8,3,3,6,0.43278463648834,0.407407407407407,0.383401920438957,0.423868312757202,0.554183813443073,0.602194787379973,23.3549111420278,1.30422491494484,3.53630779694675,13.6458866880368,2.02565474899793,0.229412758115123,0.240465694496085,1.72219386490867,34,12,9,41,0.462962962962963,0.467078189300412,0.493141289437586,0.510973936899863,0.642661179698217,0.672153635116598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
53053071205,1.622721561,9.469e-06,0.207807691,7.98,0.099530605,1736.04,73134.1,11.04047,0.472736821,54.44121933,203.73,1.21,15.11,18.9,2.5,6.63,28.8,2.93,24,0.857342710422232,0.122682066340437,7,10.6640293167,0.801680532562133,6,10.2318978310554,0.7363684105,8,0.279128360230679,0.0152932234224493,6,1.10646778911384,0.280504339864349,6,0.657502707981103,0.13585291113381,4,0.489010451199891,0.0631311340239419,7,0.316673105545106,0.0281250588475414,6,0.230314317701083,0.0229088496743825,5,3.67719295673447e-05,2.14552819517407e-06,5,2.60127001999749,0.13093945022527,7,1.0419385195308,0.135498320268757,3,0.828497083389597,0.102409638554217,5,2.91381539088855,0.288,5,0.38725678947928,0.056487372276846,4,1.07984603337183,0.1511,4,1.05775205906956,0.204438052188206,4,4.19565320899508,0.510204081632653,5,0.807620856860785,0.0750750750750751,2,8.19719163833951,0.311611620826059,2.46312414704788,2.56357041243555,0.483418769894801,0.0583551348755581,0.228924876710842,0.305727821000874,7,3.5,4,3,0.268175582990398,0.259945130315501,0.202331961591221,0.227709190672154,0.419067215363512,0.491083676268861,23.1388660075222,0.846768677178375,3.64320853952829,11.2704414220547,1.95652857268937,0.125010049603935,0.266437770494027,1.387714219727,33,13.5,10,29,0.248285322359396,0.232510288065844,0.248971193415638,0.248285322359396,0.45679012345679,0.497256515775034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53053071206,1.221534131,NA,0.168427763,6.96,0.120636042,2230.876667,101000,11.04047,0.462888045,54.44121933,209.27,2.23,11.48,28.28,12,10.98,33.22,2.77,22,0.857342710422232,0.122682066340437,7,10.6640293167,0.801680532562133,6,10.1634730667961,0.7314440225,7,0.358644633570225,0.0196498575276231,7,1.5365973113309,0.389547909747476,7,0.573461008464721,0.118488253319714,4,0.368111801132577,0.0475231467877072,6,0.383823549156662,0.0340889697232773,6,0.186669343808188,0.0185675818108172,4,NA,NA,NA,2.6720059740091,0.134500067484623,7,1.92026685830884,0.249720044792833,6,1.37208114262712,0.169601482854495,8,3.36100511407353,0.3322,7,0.366109661043551,0.0534027376132639,4,0.820425709007847,0.1148,2,1.55633066781692,0.300801314978426,6,3.86000095227547,0.469387755102041,4,3.87658011293177,0.36036036036036,10,8.35583118140439,0.278220756783868,3.10477371261839,3.4602371778444,0.511281780367229,0.0510374879916893,0.330124147450461,0.396680625205199,8,2,7,6,0.61522633744856,0.63443072702332,0.540466392318244,0.554183813443073,0.685871056241427,0.725651577503429,23.5800870388195,0.756032851281074,4.59227283231794,15.2125333597762,2.06500438867767,0.109333975820758,0.384220112277456,1.80055365090859,34,10,13,41,0.620713305898491,0.642661179698217,0.560356652949246,0.580246913580247,0.674897119341564,0.690672153635117,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
53053071207,1.549150748,6.358e-06,0.391906639,2.65,0.14211685,1803.763333,101000,11.04047,0.449412334,55.64292145,292.29,1.23,25.63,31.31,6.6,8.15,49.15,8.5,19,0.857342710422232,0.122682066340437,7,10.8951747855856,0.819057156077723,8,10.0698500268974,0.724706167,6,0.290010955271465,0.0158894722494665,6,1.5365973113309,0.389547909747476,7,0.218343631096482,0.0451140619679945,1,0.466839736688584,0.0602689000046372,7,0.45216829777924,0.0401589518066047,7,0.434352115311313,0.0432040327094702,6,2.46906672498881e-05,1.44062395869857e-06,4,3.73202382636365,0.187857909519188,10,1.05916064382057,0.137737961926092,3,1.01843909949098,0.125888168056843,6,4.97270925215876,0.4915,10,1.12344119814808,0.163871216502795,8,1.8316647144487,0.2563,7,1.71738537831847,0.331929319909595,7,3.35652256719606,0.408163265306122,2,2.13211906211247,0.198198198198198,8,8.38059990083586,0.289198732614885,3.23925518768122,3.6739918882754,0.51304855620109,0.0440539751294604,0.279753859934962,0.435300264198203,8,3,7,8,0.673525377229081,0.695473251028807,0.515775034293553,0.532235939643347,0.800411522633745,0.817558299039781,23.6489757895075,0.785864235771435,4.79118447018422,16.1522812718735,2.0718827714151,0.0943736935563327,0.32559587144528,1.97585016797355,34,12.5,13,48,0.681755829903978,0.701646090534979,0.607681755829904,0.63443072702332,0.785322359396433,0.794924554183813,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
53053071208,0.815383327,0,0.532974273,2.55,0.193868975,1708.156667,75298.61,11.04047,0.449412334,55.54866028,217.13,1.97,21,29.98,7.5,9.24,42.15,5.89,21,0.857342710422232,0.122682066340437,7,10.8770438012304,0.817694138707637,8,10.0698500268974,0.724706167,6,0.274647732831163,0.0150477333696402,6,1.13987850443738,0.288974401748147,6,0.210104248790954,0.04341164453524,1,0.245717428189849,0.0317220620806952,5,0.616826255422605,0.0547829115535621,8,0.590698089409145,0.0587554168073128,7,0,0,1,2.77236420479092,0.139551773560167,8,1.69637924254189,0.22060470324748,5,1.15464751893211,0.142724745134384,7,4.26449023354002,0.4215,9,0.778478665540259,0.113553113553114,6,1.50077873598996,0.21,5,1.64669139648116,0.318265872200534,6,3.69217482391567,0.448979591836735,3,2.42286257058236,0.225225225225225,9,8.22591825360901,0.306056402309743,3.02125716182928,3.51655404023347,0.486649014266107,0.0440363878072214,0.309448532379346,0.414238236758787,7,2.5,7,8,0.587105624142661,0.613168724279835,0.483539094650206,0.5,0.757201646090535,0.768175582990398,23.2187627758185,0.831673010906277,4.46874344733281,15.4601239449815,1.96910450716586,0.0943360174884051,0.360156476807648,1.88024854794999,33,11,13,45,0.611111111111111,0.635116598079561,0.539094650205761,0.55761316872428,0.729766803840878,0.742112482853224,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
53053071209,1.078404194,5.807e-06,0.333486568,4.43,0.127851394,924.5633333,84190.54,7.164459,0.430346655,55.64292145,268.44,1.69,12.91,21.81,8.9,4.11,20.52,1.82,23,0.555164996341239,0.0794417309240101,6,10.8951747855856,0.819057156077723,8,9.93739046126007,0.7151733275,5,0.148730585083631,0.00814883183333935,5,1.27713162034203,0.323769896971731,7,0.365004636134873,0.0754170922710248,2,0.324979302770104,0.0419547514124606,6,0.406780386658464,0.0361278621785751,6,0.369604854381429,0.0367637675871088,6,2.25509129789248e-05,1.31577592453013e-06,4,3.42750171387683,0.172529259404464,9,1.45526950248517,0.189249720044793,4,0.513593214589931,0.0634847080630213,3,2.07609346600809,0.2052,2,0.240548585956413,0.0350877192982456,3,0.922621594363354,0.1291,3,1.21242836519481,0.234333264844874,4,4.02782708063527,0.489795918367347,5,2.8751302504244,0.267267267267267,9,8.0802406203774,0.269816725827169,3.30117575127577,2.69954603620384,0.480609339246564,0.044408139475494,0.31084259605322,0.313781190933733,6,2.5,7,3,0.452674897119342,0.473936899862826,0.316186556927298,0.339506172839506,0.476680384087792,0.551440329218107,22.8135924486126,0.733195865428924,4.882771216362,11.8682425571723,1.9455909433068,0.0951323946125469,0.361778979449257,1.42426887784075,31,12,13,29,0.366941015089163,0.376543209876543,0.299039780521262,0.312071330589849,0.445130315500686,0.494513031550069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53053071210,0.950111207,8e-09,0.539268817,3.05,0.120700938,1462.856667,114000,11.209651,0.43797243,55.64292145,204.72,1.25,10.43,21.02,5.4,5.5,26.22,3.09,24,0.870532231258457,0.124569430227198,7,10.8951747855856,0.819057156077723,8,9.99037083736667,0.718986215,5,0.235229995321039,0.0128880665194083,6,1.73726134116026,0.44041891726852,8,0.251301160318592,0.0519237316990126,2,0.28631794954325,0.0369635798206826,6,0.384030026529702,0.0341073078396684,6,0.597674364443159,0.0594493312701071,7,3.10672126357936e-08,1.81267563220959e-09,1,2.61391056051581,0.131575733814938,7,1.07638276811033,0.139977603583427,3,0.68729018984054,0.0849552054371332,4,2.65278609545479,0.2622,4,0.408403917915009,0.059572006940428,4,0.745386772208349,0.1043,2,1.17043720305084,0.22621738237107,4,4.19565320899508,0.510204081632653,6,1.7444610508193,0.162162162162162,7,8.40921744147701,0.279556200586407,2.49495753778774,2.63953670028328,0.524359867963058,0.0425827422904094,0.233320201445432,0.310551873001549,8,2.5,4,3,0.331961591220851,0.315500685871056,0.255144032921811,0.280521262002743,0.419067215363512,0.491083676268861,23.728569190692,0.759661765950958,3.69029332862614,11.6044184382839,2.11591978509285,0.0912219762210732,0.271553337398365,1.40961083854345,34,11,10,31,0.327160493827161,0.303155006858711,0.331275720164609,0.332647462277092,0.46639231824417,0.50960219478738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53053071304,1.139512921,NA,0.265469718,2.89,0.199377348,1543.36,92000,11.04047,0.449412334,55.54866028,298.37,1,19.29,32.55,7.6,6.37,26.16,3.68,20,0.857342710422232,0.122682066340437,7,10.8770438012304,0.817694138707637,8,10.0698500268974,0.724706167,6,0.248166233596147,0.0135968328447783,6,1.39767605991058,0.354329519925215,7,0.238118148629748,0.0491998638066054,1,0.343394542254631,0.0443321544907139,6,0.634352056500684,0.0563394510197817,8,0.294221434621825,0.0292655475526298,6,NA,NA,NA,3.80965462065798,0.191765590554724,10,0.861106214488268,0.111982082866741,2,0.796007001688044,0.0983935742971888,5,2.64671564672377,0.2616,4,0.486383954021758,0.0709465972623867,5,1.37857246748792,0.1929,5,1.78329555687356,0.34466817341278,7,3.52434869555586,0.428571428571429,3,2.45516740485679,0.228228228228228,9,8.30908716638114,0.277856524127826,3.15783839253512,2.97300895763623,0.50306339999304,0.0418108976588598,0.260981761558362,0.358072192943873,8,2,6,5,0.521262002743484,0.531550068587106,0.340192043895748,0.37037037037037,0.600137174211248,0.647462277091907,23.4500788320567,0.755043091003444,4.67076083514625,13.0704907272077,2.03300872481807,0.0895685084348654,0.303747673421465,1.62530800177201,34,10.5,12,38,0.472565157750343,0.484910836762689,0.412208504801097,0.434156378600823,0.615912208504801,0.639917695473251,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
53053071305,1.45713772,NA,0.134545878,18.34,0.112535522,1244.486667,92000,10.578898,0.468885902,55.22063828,184.31,3.93,28.39,29.89,8.6,15.59,30.56,7.03,22,0.821358093287815,0.11753282189845,7,10.8139492974154,0.812950937623136,7,10.2051434176383,0.734442951,8,0.200139692263209,0.0109654964008386,6,1.39767605991058,0.354329519925215,7,1.51110271483376,0.312223357167177,7,0.439111423082632,0.0566891812517558,7,0.358050403048184,0.0317999491582392,6,0.149117878852055,0.0148324216422279,4,NA,NA,NA,2.35331113427447,0.118458008496635,5,3.38414742293889,0.440089585666293,10,1.94815528356619,0.240809391411801,9,3.09188188699841,0.3056,6,0.929151955644825,0.135531135531136,7,2.02890991975024,0.2839,7,1.64190759319893,0.317341277994658,6,3.86000095227547,0.469387755102041,4,2.7782157476011,0.258258258258258,9,8.30484010373689,0.452159450075653,3.87901833277666,3.70263862401236,0.502347533945579,0.0969889192955982,0.479907330307555,0.443006202975349,8,3,9,8,0.765432098765432,0.784636488340192,0.792866941015089,0.788065843621399,0.863511659807956,0.86556927297668,23.4382665605153,1.22869120990832,5.73745855721336,16.2782233390352,2.03022172684764,0.2077724546097,0.558547594162929,2.01082781829789,35,12,15,48,0.736625514403292,0.757887517146776,0.736625514403292,0.744855967078189,0.819615912208505,0.825102880658436,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1
53053071306,2.065308802,NA,0.348517428,8.24,0.135998045,802.2166667,46638.72,6.724995,0.452650079,55.4466095,256.87,1.03,14.27,32.74,3.4,7.75,24.99,3.44,24,0.520903941111806,0.0745391208015298,5,10.8574144979275,0.816218483506552,8,10.0923443894818,0.7263250395,6,0.129070459566805,0.00707166901192723,5,0.697493195063069,0.176823826383356,5,0.678925101975475,0.140279196458972,4,0.622385018727884,0.0803497592646388,7,0.432700306184344,0.0384299183027731,7,0.386263632738966,0.038420778983365,6,NA,NA,NA,3.27977337670817,0.165093096644407,9,0.886939400922916,0.115341545352744,2,0.96845435841167,0.119709607661415,6,2.52834189646892,0.2499,3,0.454663261368165,0.0663196452670137,5,1.01981488393223,0.1427,3,1.79339469713603,0.346620094514074,7,4.19565320899508,0.510204081632653,6,1.09836436533067,0.102102102102102,4,7.89458296807955,0.390131362981755,2.81705830040816,2.74286438362222,0.443464211196862,0.0694322789612413,0.240951069833719,0.33873941445029,6,3,6,4,0.336076817558299,0.349794238683128,0.229080932784636,0.248971193415638,0.497942386831276,0.563786008230453,22.2972264831509,1.06013702981333,4.16671277763108,12.0586866716428,1.80097813920337,0.148739826504874,0.280434641997151,1.53755553117726,29,12,11,34,0.313443072702332,0.320301783264746,0.265432098765432,0.281893004115226,0.46639231824417,0.50960219478738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53053071307,0.976474659,NA,0.163751777,7.84,0.144231213,1614.346667,92000,11.04047,0.462888045,55.54866028,249.14,1.68,18.87,26.5,3.9,5.94,27.45,2.62,22,0.857342710422232,0.122682066340437,7,10.8770438012304,0.817694138707637,8,10.1634730667961,0.7314440225,7,0.259573220169831,0.0142218126716367,6,1.39767605991058,0.354329519925215,7,0.645967572753365,0.133469526727954,4,0.294262629559557,0.0379892361387758,6,0.458895493875955,0.040756422140479,7,0.181486924813071,0.0180520981930645,4,NA,NA,NA,3.1810750148833,0.160124942959426,9,1.44665844034029,0.188129899216125,4,0.742273405027784,0.0917516218721038,5,2.77723029444065,0.2745,4,0.346284228135056,0.0505108926161558,4,1.34855689276813,0.1887,5,1.46171766956849,0.282514896239984,6,3.86000095227547,0.469387755102041,4,1.25988853670282,0.117117117117117,5,8.34685036039455,0.290833420037328,3.12874816140456,2.68310284817158,0.5049546119277,0.0537447925632902,0.299222578920277,0.324843724350238,8,2,7,4,0.469135802469136,0.476680384087792,0.368312757201646,0.401234567901235,0.600137174211248,0.647462277091907,23.5551088585291,0.790306310500974,4.62773345522359,11.7959519789184,2.04037156014493,0.115133641600137,0.348254842175551,1.4744822829474,35,10.5,13,33,0.397805212620027,0.400548696844993,0.373113854595336,0.387517146776406,0.560356652949246,0.600137174211248,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53053071309,1.299825478,NA,0.380112468,3.36,0.229325478,691.41,27748.38,11.466272,0.446991703,56.09077835,312.24,2.24,14.8,36.13,3.2,7.21,29.72,4.89,24,0.890538662397373,0.127432264753441,7,10.9813193395655,0.825533170899232,8,10.0530325964335,0.7234958515,6,0.111264719239237,0.00609610649722407,5,0.405907675890251,0.10290300882835,3,0.276843245465728,0.0572012257405516,2,0.391705058190136,0.0505690307145382,6,0.729636992549938,0.064802103473505,8,0.421280575785306,0.0419038359305504,6,NA,NA,NA,3.98674987014193,0.200679987917039,10,1.92887792045372,0.250839865621501,6,0.900974957954599,0.111368551127587,6,3.00689560476416,0.2972,5,0.646309112816955,0.0942741469057258,6,1.05769168060245,0.148,3,1.97358462076648,0.381446476268749,7,4.19565320899508,0.510204081632653,6,1.03375469678181,0.0960960960960961,3,7.94665844996999,0.334782523662843,3.99947614798088,2.9148641706921,0.439478337876241,0.0500591247528112,0.387948475218624,0.360998212016713,6,2.5,9,5,0.613854595336077,0.646776406035665,0.453360768175583,0.453360768175583,0.666666666666667,0.679012345679012,22.4420629935259,0.909732935995553,5.91562779059565,12.8148638826815,1.78546040247825,0.107238097929573,0.451519853538539,1.63858935203081,29,11,16,36,0.48559670781893,0.507544581618656,0.375857338820302,0.393689986282579,0.572702331961591,0.591906721536351,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53053071310,1.027105177,NA,0.214796113,3.22,0.187084072,1137.656667,49148.31,8.00707,0.440940732,55.54866028,194.52,2.38,14.84,31.08,1.6,6.96,26.78,4.97,25,0.620855796970933,0.0888418028705477,6,10.8770438012304,0.817694138707637,8,10.0109932339569,0.720470366,5,0.182972970297426,0.0100249451998183,6,0.736230459879949,0.186644239596028,5,0.265308110237989,0.0548178413346953,2,0.309520239396458,0.0399589899735556,6,0.595238962711662,0.0528656540813518,8,0.238059621241063,0.0236792576813659,5,NA,NA,NA,2.48367468850887,0.12502008470927,6,2.04943279048208,0.266517357222844,7,0.869734494780029,0.107506950880445,5,2.70944361694429,0.2678,4,0.65688267703482,0.0958164642375169,6,1.06055030676624,0.1484,4,1.7051601032639,0.329566468050134,6,4.36347933735488,0.530612244897959,6,0.516877348390903,0.0480480480480481,1,7.94163675857956,0.259095977407945,3.06477281536885,2.70270438759943,0.449294234998286,0.0399867988841569,0.336411239501784,0.336579193134558,6,2,8,4,0.371056241426612,0.383401920438957,0.338134430727023,0.345679012345679,0.554183813443073,0.585733882030178,22.4280962623356,0.704063466793586,4.53310747899094,11.8821278845351,1.82367549237403,0.0856608715354843,0.391537441932114,1.5277501761141,30,10.5,13,32,0.310699588477366,0.323045267489712,0.300411522633745,0.318930041152263,0.45679012345679,0.502057613168724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53053071403,0.453796459,NA,0.148532737,13.7,0.167903591,158.2596667,41542.09,6.724995,0.444475111,55.4466095,292.4,4.76,26.13,37.25,9.4,8.49,35.17,6.17,22,0.520903941111806,0.0745391208015298,5,10.8574144979275,0.816218483506552,8,10.035548473093,0.7222375555,5,0.0255917478105602,0.00140215174378708,3,0.618823170882363,0.156879926147819,4,1.12879537585728,0.233231188287368,6,0.136752488228326,0.0176547140071674,4,0.534213085453919,0.0474456914794049,7,0.164619585607298,0.0163743417160512,4,NA,NA,NA,3.73342833086568,0.187928607695818,10,4.09886558096415,0.533034714445689,10,1.0609261294084,0.131139944392956,6,3.55829469783161,0.3517,8,0.815486140302784,0.118951224214382,7,1.86739754149608,0.2613,7,2.03311639494526,0.392952537497432,7,3.86000095227547,0.469387755102041,4,3.03665442179655,0.282282282282282,10,7.80867121915114,0.36144688565713,5.29530825690863,3.69209653876656,0.435835261627801,0.0734529238642867,0.61945586516602,0.442320140029395,4,2,10,8,0.845679012345679,0.860082304526749,0.830589849108368,0.772290809327846,0.728395061728395,0.638545953360768,22.0582818308252,0.982190267573413,7.83229391182984,16.2318762780562,1.77127723769969,0.157352967744996,0.720963322141507,2.00771374348909,25,10.5,20,49,0.762688614540466,0.781893004115226,0.680384087791495,0.681069958847737,0.757887517146776,0.722908093278464,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
